Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),majmooe_emkanat,Area_per_Room,nesbat_otagh_be_area
85,2,1,1,0,Baghestan,7650000000,255000,2,4250000,235294117647058e58
134,3,1,1,1,North Program Organization,64000000000,21333333,3,4466666666666666e61,22388059701492502e58
90,2,1,1,1,ShahreZiba,30000000000,1000000,3,4500000,22222222222222203e58
90,2,1,1,1,Shahrake Qods,12600000000,420000,3,4500000,22222222222222203e58
135,2,1,1,0,SabaShahr,22000000000,7333333,2,6750000,14814814814814802e58
130,3,1,1,1,Railway,58500000000,1950000,3,4333333333333334e62,23076923076923e55
55,1,1,1,0,Andisheh,5500000000,1833333,2,5500000,181818181818181e44
200,5,0,0,0,Dehkade Olampic,120000000000,4000000,0,4000000,250000
107,2,1,1,1,Shahrake Madaen,8000000000,2666667,3,5350000,18691588785046703e58
150,2,1,1,1,Pakdasht,12700000000,4233333,3,7500000,133333333333333e58
56,1,0,1,0,Ostad Moein,12000000000,400000,1,5600000,17857142857142803e58
160,3,1,1,0,Azadshahr,45000000000,1500000,2,5333333333333333e63,18750000
138,3,1,1,1,Salsabil,35840000000,11946667,3,4600000,21739130434782603e58
125,3,1,1,1,Tehransar,37500000000,1250000,3,4166666666666666e61,240000
83,2,1,1,1,ShahreZiba,25100000000,8366667,3,4150000,240963855421686e60
131,3,1,1,1,Railway,58500000000,1950000,3,4366666666666666e61,22900763358778603e58
115,2,1,1,1,Central Janatabad,48700000000,16233333,3,5750000,17391304347826e55
50,1,1,1,0,Andisheh,6500000000,2166667,2,5000000,20000
91,2,1,1,1,West Ferdows Boulevard,36000000000,1200000,3,4550000,219780219780219e44
80,2,1,1,1,Central Janatabad,33950000000,11316667,3,4000000,250000
40,1,0,1,0,QasrodDasht,7200000000,240000,1,4000000,250000
68,2,1,1,1,ShahreZiba,21500000000,7166667,3,3400000,29411764705882303e58
110,2,1,1,1,Shahran,39200000000,13066667,3,5500000,181818181818181e44
63,1,1,1,0,,7300000000,2433333,2,6300000,15873015873015802e58
50,1,1,1,0,Beryanak,8300000000,2766667,2,5000000,20000
110,2,1,1,1,ShahreZiba,55500000000,1850000,3,5500000,181818181818181e44
95,2,1,1,1,ShahreZiba,29200000000,9733333,3,4750000,21052631578947303e58
65,2,1,1,1,Southern Janatabad,22500000000,750000,3,3250000,307692307692307e44
108,2,1,1,1,Persian Gulf Martyrs Lake,30240000000,1008000,3,5400000,18518518518518503e58
62,2,0,1,0,Beryanak,9300000000,310000,1,3100000,32258064516129e42
37,1,0,1,1,Hashemi,8300000000,2766667,2,3700000,27027027027026998e42
105,2,1,1,1,West Ferdows Boulevard,36500000000,12166667,3,5250000,19047619047618998e42
41,1,0,1,0,Salsabil,7700000000,2566667,1,4100000,24390243902439002e55
85,2,1,1,1,Shahrakeh Naft,46000000000,15333333,3,4250000,235294117647058e58
150,3,1,1,1,Shahrake Gharb,123500000000,41166667,3,5000000,20000
83,2,1,1,1,East Ferdows Boulevard,28000000000,9333333,3,4150000,240963855421686e60
174,3,1,1,1,Valiasr,100000000000,33333333,3,5800000,172413793103448e58
105,3,1,1,1,Yousef Abad,47250000000,1575000,3,3500000,285714285714285e44
57,2,0,0,1,Waterfall,12650000000,4216667,1,2850000,350877192982456e44
200,3,1,1,1,Sadeghieh,70000000000,23333333,3,6666666666666667e46,150000
75,2,0,0,0,Baghestan,6000000000,200000,0,3750000,266666666666666e44
87,2,0,0,0,Pardis,9000000000,300000,0,4350000,229885057471264e58
63,2,0,1,0,QasrodDasht,12600000000,420000,1,3150000,31746031746031703e58
64,2,1,1,1,Central Janatabad,22400000000,7466667,3,3200000,31250000
65,2,0,0,0,Ostad Moein,12000000000,400000,0,3250000,307692307692307e44
87,2,1,1,1,Pardis,6500000000,2166667,3,4350000,229885057471264e58
44,1,0,1,0,Shahryar,5700000000,190000,1,4400000,22727272727272703e58
85,2,0,0,0,Pakdasht,3550000000,1183333,0,4250000,235294117647058e58
43,1,0,1,0,Ahang,8000000000,2666667,1,4300000,232558139534883e58
118,3,1,1,1,Sattarkhan,49000000000,16333333,3,39333333333333335e63,254237288135593e58
92,2,1,1,1,Shahran,27000000000,900000,3,4600000,21739130434782603e58
124,3,1,1,1,Sattarkhan,34000000000,11333333,3,4133333333333333e63,241935483870967e58
56,1,0,1,0,Jeyhoon,9500000000,3166667,1,5600000,17857142857142803e58
40,1,0,1,0,Pirouzi,8700000000,290000,1,4000000,250000
92,2,1,1,1,West Ferdows Boulevard,29700000000,990000,3,4600000,21739130434782603e58
86,2,1,1,1,Central Janatabad,33300000000,1110000,3,4300000,232558139534883e58
51,2,1,1,0,Shahran,18500000000,6166667,2,2550000,392156862745098e30
70,1,0,0,0,Baghestan,5600000000,1866667,0,7000000,142857142857142e58
85,2,1,1,1,Shahrake Qods,10620000000,354000,3,4250000,235294117647058e58
51,1,0,1,0,Ostad Moein,9000000000,300000,1,5100000,196078431372549e30
131,2,1,1,1,Ray,34000000000,11333333,3,6550000,15267175572519e55
48,1,0,1,0,Komeil,8200000000,2733333,1,4800000,208333333333333e58
84,2,1,1,0,Andisheh,7730000000,2576667,2,4200000,238095238095238e58
95,2,1,1,1,Hashemi,23500000000,7833333,3,4750000,21052631578947303e58
74,2,1,1,1,Eskandari,29600000000,9866667,3,3700000,27027027027026998e42
68,2,1,1,1,East Ferdows Boulevard,25000000000,8333333,3,3400000,29411764705882303e58
240,4,1,1,1,Persian Gulf Martyrs Lake,48000000000,1600000,3,6000000,16666666666666602e58
3600,2,0,0,0,Shahryar,97200000000,3240000,0,180000000,5555555555555e40
44,1,0,1,0,QasrodDasht,7700000000,2566667,1,4400000,22727272727272703e58
82,2,1,1,1,Shahran,28500000000,950000,3,4100000,24390243902439002e55
44,1,1,1,0,Salsabil,10500000000,350000,2,4400000,22727272727272703e58
42,1,0,1,0,Pirouzi,9600000000,320000,1,4200000,238095238095238e58
63,1,1,1,1,Aqdasieh,40000000000,13333333,3,6300000,15873015873015802e58
110,2,0,1,1,Salehabad,7500000000,250000,2,5500000,181818181818181e44
500,2,1,1,0,Absard,31000000000,10333333,2,25000000,40000
57,1,1,1,0,Feiz Garden,19300000000,6433333,2,5700000,17543859649122802e58
170,3,1,1,1,Pakdasht,12800000000,4266667,3,5666666666666665e61,176470588235294e44
115,2,1,1,0,Golestan,20500000000,6833333,2,5750000,17391304347826e55
68,2,1,1,1,Southern Program Organization,27000000000,900000,3,3400000,29411764705882303e58
62,1,0,1,1,Baghestan,6200000000,2066667,2,6200000,161290322580645e60
56,1,1,1,1,ShahreZiba,22000000000,7333333,3,5600000,17857142857142803e58
75,2,1,1,1,Shahran,31100000000,10366667,3,3750000,266666666666666e44
95,2,1,1,1,Pasdaran,58500000000,1950000,3,4750000,21052631578947303e58
144,3,1,1,1,Zafar,103680000000,3456000,3,4800000,208333333333333e58
50,1,0,0,1,Qarchak,3800000000,1266667,1,5000000,20000
78,2,1,1,0,Sattarkhan,21000000000,700000,2,3900000,25641025641025602e44
95,2,1,0,1,Ray,20500000000,6833333,2,4750000,21052631578947303e58
90,2,1,1,1,Ray,18000000000,600000,3,4500000,22222222222222203e58
95,2,1,1,1,Punak,42000000000,1400000,3,4750000,21052631578947303e58
71,2,1,1,1,West Ferdows Boulevard,23300000000,7766667,3,3550000,28169014084507e55
80,1,0,0,0,Pishva,3800000000,1266667,0,8000000,1250000
44,1,1,0,1,Ostad Moein,10000000000,3333333,2,4400000,22727272727272703e58
46,1,1,1,1,Jeyhoon,11500000000,3833333,3,4600000,21739130434782603e58
78,2,1,1,0,Sattarkhan,20100000000,670000,2,3900000,25641025641025602e44
67,2,0,1,0,Karoon,10700000000,3566667,1,3350000,298507462686567e58
49,1,1,1,0,Andisheh,1100000000,366667,2,4900000,20408163265306102e44
105,2,1,1,1,Andisheh,12000000000,400000,3,5250000,19047619047618998e42
72,2,0,1,1,Beryanak,12900000000,430000,2,3600000,277777777777777e58
65,2,0,1,1,Salsabil,12200000000,4066667,2,3250000,307692307692307e44
80,2,1,1,1,West Pars,21600000000,720000,3,4000000,250000
66,2,0,1,0,Jeyhoon,11870000000,3956667,1,3300000,303030303030303e58
58,2,0,1,0,Jeyhoon,12100000000,4033333,1,2900000,344827586206896e58
67,2,0,1,0,Salsabil,12150000000,405000,1,3350000,298507462686567e58
89,2,1,1,0,Andisheh,10680000000,356000,2,4450000,224719101123595e44
75,2,1,1,1,Beryanak,14500000000,4833333,3,3750000,266666666666666e44
85,2,0,1,1,Si Metri Ji,14400000000,480000,2,4250000,235294117647058e58
94,2,1,1,1,Central Janatabad,43000000000,14333333,3,4700000,212765957446808e44
67,2,1,1,0,Jeyhoon,14400000000,480000,2,3350000,298507462686567e58
60,1,0,1,1,Shahrake Qods,9200000000,3066667,2,6000000,16666666666666602e58
67,1,1,0,1,Beryanak,14150000000,4716667,2,6700000,14925373134328301e60
65,2,0,0,1,Beryanak,13100000000,4366667,1,3250000,307692307692307e44
72,2,0,1,1,Beryanak,13000000000,4333333,2,3600000,277777777777777e58
62,2,1,1,1,Salsabil,13500000000,450000,3,3100000,32258064516129e42
37,1,0,1,1,Ostad Moein,9990000000,333000,2,3700000,27027027027026998e42
105,3,1,1,1,ShahreZiba,35500000000,11833333,3,3500000,285714285714285e44
78,2,0,0,1,Parand,4170000000,139000,1,3900000,25641025641025602e44
53,1,0,1,0,Baghestan,4500000000,150000,1,5300000,18867924528301802e58
80,2,0,1,1,ShahreZiba,24500000000,8166667,2,4000000,250000
88,2,1,1,1,Persian Gulf Martyrs Lake,28500000000,950000,3,4400000,22727272727272703e58
39,1,0,1,0,Andisheh,3700000000,1233333,1,3900000,25641025641025602e44
128,2,1,1,1,Jordan,61440000000,2048000,3,6400000,156250000
87,2,1,1,1,Shahrake Shahid Bagheri,24500000000,8166667,3,4350000,229885057471264e58
48,1,0,1,0,Beryanak,8300000000,2766667,1,4800000,208333333333333e58
86,2,1,1,1,Pardis,5000000000,1666667,3,4300000,232558139534883e58
86,2,1,1,1,Pardis,6000000000,200000,3,4300000,232558139534883e58
75,2,1,1,1,Punak,23000000000,7666667,3,3750000,266666666666666e44
110,3,1,1,1,Jordan,61600000000,20533333,3,3666666666666666e61,272727272727272e44
172,3,1,1,1,Heravi,93000000000,3100000,3,5733333333333335e62,174418604651162e44
147,3,1,1,1,Yousef Abad,116000000000,38666667,3,4900000,20408163265306102e44
70,1,1,1,0,Enghelab,15400000000,5133333,2,7000000,142857142857142e58
115,2,1,1,1,Heravi,60000000000,2000000,3,5750000,17391304347826e55
114,2,1,1,1,Pakdasht,10900000000,3633333,3,5700000,17543859649122802e58
40,1,1,1,0,Pirouzi,13800000000,460000,2,4000000,250000
125,3,1,1,1,Yousef Abad,84500000000,28166667,3,4166666666666666e61,240000
90,2,1,1,1,Golestan,13150000000,4383333,3,4500000,22222222222222203e58
78,2,0,1,1,Gisha,17940000000,598000,2,3900000,25641025641025602e44
62,2,1,0,1,,14400000000,480000,2,3100000,32258064516129e42
47,1,0,1,0,Ostad Moein,10500000000,350000,1,4700000,212765957446808e44
114,3,1,1,1,Yousef Abad,49000000000,16333333,3,3800000,26315789473684202e44
65,1,1,1,1,Southern Janatabad,25000000000,8333333,3,6500000,15384615384615302e60
50,1,0,1,0,Baghestan,4100000000,1366667,1,5000000,20000
125,2,1,1,1,Islamshahr Elahieh,17500000000,5833333,3,6250000,160000
41,1,0,0,0,Salsabil,8150000000,2716667,0,4100000,24390243902439002e55
136,3,1,1,1,Yousef Abad,82000000000,27333333,3,4533333333333334e62,220588235294117e58
40,1,0,1,0,Jeyhoon,8000000000,2666667,1,4000000,250000
60,2,0,1,0,Si Metri Ji,6500000000,2166667,1,3000000,333333333333333e44
75,2,1,1,1,Pirouzi,17500000000,5833333,3,3750000,266666666666666e44
120,3,1,1,1,Yousef Abad,80000000000,26666667,3,4000000,250000
165,3,1,1,1,Pakdasht,10000000000,3333333,3,5500000,181818181818181e44
110,2,0,1,0,Pakdasht,6400000000,2133333,1,5500000,181818181818181e44
116,2,1,1,1,Shahran,46400000000,15466667,3,5800000,172413793103448e58
115,2,1,1,1,Shahran,45000000000,1500000,3,5750000,17391304347826e55
77,2,0,1,1,Pakdasht,4600000000,1533333,2,3850000,259740259740259e58
120,3,1,1,1,Yousef Abad,70000000000,23333333,3,4000000,250000
100,2,0,1,1,Pakdasht,6600000000,220000,2,5000000,20000
130,3,1,1,1,Yousef Abad,60000000000,2000000,3,4333333333333334e62,23076923076923e55
60,1,1,1,1,Islamshahr,12000000000,400000,3,6000000,16666666666666602e58
75,2,0,1,1,Parand,3850000000,1283333,2,3750000,266666666666666e44
128,3,1,1,0,Niavaran,85000000000,28333333,2,42666666666666657e61,2343750000
135,3,1,1,1,Yousef Abad,100000000000,33333333,3,4500000,22222222222222203e58
60,1,1,1,1,Zafar,12000000000,400000,3,6000000,16666666666666602e58
41,1,0,0,0,Elahieh,8150000000,2716667,0,4100000,24390243902439002e55
113,2,1,1,1,Niavaran,90000000000,3000000,3,5650000,176991150442477e58
52,1,0,1,1,Andisheh,6650000000,2216667,2,5200000,192307692307692e58
100,2,1,1,1,Aqdasieh,70000000000,23333333,3,5000000,20000
66,2,1,1,0,Punak,26500000000,8833333,2,3300000,303030303030303e58
100,2,1,1,1,Gheitarieh,83000000000,27666667,3,5000000,20000
90,1,1,1,1,Kamranieh,100000000000,33333333,3,9000000,11111111111111102e58
51,1,1,0,1,Ray Montazeri,12500000000,4166667,2,5100000,196078431372549e30
70,2,1,1,0,Punak,26800000000,8933333,2,3500000,285714285714285e44
73,2,1,1,0,West Ferdows Boulevard,22000000000,7333333,2,3650000,273972602739726e30
245,2,0,0,0,Islamshahr,78000000000,2600000,0,12250000,81632653061224e29
87,2,1,1,1,Darabad,58500000000,1950000,3,4350000,229885057471264e58
120,2,1,1,1,Velenjak,90000000000,3000000,3,6000000,16666666666666602e58
171,3,1,1,1,Elahieh,128250000000,4275000,3,5700000,17543859649122802e58
66,2,1,1,0,Punak,24600000000,820000,2,3300000,303030303030303e58
77,2,1,1,1,Aqdasieh,52000000000,17333333,3,3850000,259740259740259e58
40,1,1,1,0,Narmak,12500000000,4166667,2,4000000,250000
105,2,1,1,1,ShahreZiba,28000000000,9333333,3,5250000,19047619047618998e42
50,1,1,1,1,Ozgol,30000000000,1000000,3,5000000,20000
94,2,1,1,0,Amirabad,34000000000,11333333,2,4700000,212765957446808e44
65,2,1,1,0,West Ferdows Boulevard,21500000000,7166667,2,3250000,307692307692307e44
57,1,1,1,0,Valiasr,7500000000,250000,2,5700000,17543859649122802e58
79,2,1,1,1,Parand,4100000000,1366667,3,3950000,253164556962025e44
60,2,0,1,0,Jeyhoon,6500000000,2166667,1,3000000,333333333333333e44
68,2,1,1,1,West Ferdows Boulevard,23000000000,7666667,3,3400000,29411764705882303e58
86,2,1,1,0,Firoozkooh Kuhsar,7500000000,250000,2,4300000,232558139534883e58
80,2,1,1,1,West Ferdows Boulevard,27000000000,900000,3,4000000,250000
68,2,1,1,0,West Ferdows Boulevard,23000000000,7666667,2,3400000,29411764705882303e58
43,1,1,1,0,Narmak,13300000000,4433333,2,4300000,232558139534883e58
55,1,1,1,1,West Ferdows Boulevard,19000000000,6333333,3,5500000,181818181818181e44
77,2,1,1,1,Northern Janatabad,26800000000,8933333,3,3850000,259740259740259e58
58,1,0,0,0,Parand,3150000000,105000,0,5800000,172413793103448e58
62,1,1,0,1,Ostad Moein,14400000000,480000,2,6200000,161290322580645e60
65,2,1,1,0,West Ferdows Boulevard,22000000000,7333333,2,3250000,307692307692307e44
60,1,1,1,1,Salsabil,15300000000,510000,3,6000000,16666666666666602e58
35,1,0,1,0,Salsabil,6600000000,220000,1,3500000,285714285714285e44
54,1,0,1,0,Azarbaijan,11000000000,3666667,1,5400000,18518518518518503e58
70,2,1,1,1,Southern Program Organization,22500000000,750000,3,3500000,285714285714285e44
122,3,1,1,1,Ghoba,67000000000,22333333,3,4066666666666666e61,24590163934426202e44
54,1,0,1,0,Salsabil,9010000000,3003333,1,5400000,18518518518518503e58
80,2,1,1,1,Shahryar,8500000000,2833333,3,4000000,250000
71,2,1,1,1,Salsabil,17500000000,5833333,3,3550000,28169014084507e55
220,4,1,1,0,Shahryar,75000000000,2500000,2,5500000,181818181818181e44
61,1,0,1,0,QasrodDasht,8380000000,2793333,1,6100000,163934426229508e44
49,1,0,1,0,Hashemi,10780000000,3593333,1,4900000,20408163265306102e44
55,2,1,1,1,Salsabil,13495500000,449850,3,2750000,363636363636363e44
41,1,0,1,0,Hashemi,8400000000,280000,1,4100000,24390243902439002e55
64,2,1,1,0,Salsabil,11000000000,3666667,2,3200000,31250000
240,4,1,1,0,Andisheh,43000000000,14333333,2,6000000,16666666666666602e58
32,1,0,1,0,Hashemi,6100000000,2033333,1,3200000,31250000
52,1,0,1,0,Hashemi,9600000000,320000,1,5200000,192307692307692e58
50,1,0,1,0,Salsabil,6400000000,2133333,1,5000000,20000
32,1,0,1,1,Eskandari,9400000000,3133333,2,3200000,31250000
40,1,1,1,1,Azarbaijan,11500000000,3833333,3,4000000,250000
73,1,0,1,1,Komeil,14600000000,4866667,2,7300000,136986301369863e30
50,1,1,1,0,Andisheh,7550000000,2516667,2,5000000,20000
45,1,0,1,0,Jeyhoon,7450000000,2483333,1,4500000,22222222222222203e58
65,2,1,1,0,QasrodDasht,12800000000,4266667,2,3250000,307692307692307e44
51,1,1,1,1,Salsabil,11500000000,3833333,3,5100000,196078431372549e30
100,2,1,1,0,Pardis,27000000000,900000,2,5000000,20000
55,2,1,1,1,Azarbaijan,10000000000,3333333,3,2750000,363636363636363e44
200,2,0,0,0,Kahrizak,26500000000,8833333,0,10000000,10000
38,1,1,1,1,Karoon,11400000000,380000,3,3800000,26315789473684202e44
140,3,1,1,1,Farmanieh,93000000000,3100000,3,4666666666666666e61,214285714285714e44
42,1,0,1,0,,6400000000,2133333,1,4200000,238095238095238e58
58,1,1,1,0,Central Janatabad,20000000000,6666667,2,5800000,172413793103448e58
67,2,0,1,1,Jeyhoon,12000000000,400000,2,3350000,298507462686567e58
57,1,1,1,0,Salsabil,8700000000,290000,2,5700000,17543859649122802e58
53,2,1,1,0,Jeyhoon,11000000000,3666667,2,2650000,37735849056603704e44
95,2,1,1,1,Niavaran,89000000000,29666667,3,4750000,21052631578947303e58
128,3,1,1,1,Pirouzi,43500000000,1450000,3,42666666666666657e61,2343750000
62,2,0,0,1,Parand,3500000000,1166667,1,3100000,32258064516129e42
60,1,0,1,0,Salsabil,11300000000,3766667,1,6000000,16666666666666602e58
52,1,1,1,0,Salsabil,11000000000,3666667,2,5200000,192307692307692e58
52,1,0,1,0,Jeyhoon,11501000000,3833667,1,5200000,192307692307692e58
45,1,0,1,1,Karoon,9650000000,3216667,2,4500000,22222222222222203e58
60,1,1,1,1,Ekhtiarieh,30000000000,1000000,3,6000000,16666666666666602e58
83,2,0,1,1,Valiasr,17000000000,5666667,2,4150000,240963855421686e60
65,2,1,1,0,Karoon,14300000000,4766667,2,3250000,307692307692307e44
115,2,0,1,0,Ostad Moein,13000000000,4333333,1,5750000,17391304347826e55
70,2,1,1,0,Central Janatabad,21000000000,700000,2,3500000,285714285714285e44
51,1,0,1,0,Salsabil,8700000000,290000,1,5100000,196078431372549e30
100,2,1,1,1,Niavaran,75000000000,2500000,3,5000000,20000
115,2,1,1,1,Zaferanieh,102000000000,3400000,3,5750000,17391304347826e55
107,2,1,1,1,Hekmat,65000000000,21666667,3,5350000,18691588785046703e58
82,2,1,0,1,Parand,5000000000,1666667,2,4100000,24390243902439002e55
85,2,1,1,1,Andisheh,11000000000,3666667,3,4250000,235294117647058e58
92,2,1,1,1,Shams Abad,32500000000,10833333,3,4600000,21739130434782603e58
137,3,1,1,1,ShahrAra,72000000000,2400000,3,4566666666666665e62,21897810218978102e58
65,1,1,1,1,East Ferdows Boulevard,21700000000,7233333,3,6500000,15384615384615302e60
95,2,1,1,1,Gheitarieh,98000000000,32666667,3,4750000,21052631578947303e58
60,1,1,1,1,Northern Chitgar,12000000000,400000,3,6000000,16666666666666602e58
88,2,0,1,1,Shams Abad,33500000000,11166667,2,4400000,22727272727272703e58
55,1,0,1,0,Pirouzi,16000000000,5333333,1,5500000,181818181818181e44
91,2,1,1,1,Ostad Moein,24350000000,8116667,3,4550000,219780219780219e44
80,2,1,1,0,Punak,28000000000,9333333,2,4000000,250000
74,2,0,0,0,Parand,4400000000,1466667,0,3700000,27027027027026998e42
90,2,1,1,0,Pirouzi,17000000000,5666667,2,4500000,22222222222222203e58
43,1,0,1,1,Si Metri Ji,7500000000,250000,2,4300000,232558139534883e58
78,2,0,1,1,Parand,4300000000,1433333,2,3900000,25641025641025602e44
72,2,1,0,1,Parand,3850000000,1283333,2,3600000,277777777777777e58
100,2,0,0,0,Kahrizak,12000000000,400000,0,5000000,20000
110,2,1,0,0,Amirabad,40000000000,13333333,1,5500000,181818181818181e44
62,1,0,1,0,Islamshahr,5800000000,1933333,1,6200000,161290322580645e60
120,1,0,0,0,Afsarieh,31500000000,1050000,0,12000000,83333333333333e42
120,2,1,1,1,Ekhtiarieh,90000000000,3000000,3,6000000,16666666666666602e58
64,2,1,1,1,Ostad Moein,17900000000,5966667,3,3200000,31250000
147,3,1,1,1,Saadat Abad,91140000000,3038000,3,4900000,20408163265306102e44
140,3,1,1,1,Kamranieh,81000000000,2700000,3,4666666666666666e61,214285714285714e44
170,3,1,1,1,Heravi,79900000000,26633333,3,5666666666666665e61,176470588235294e44
109,2,1,1,1,Heravi,71000000000,23666667,3,5450000,18348623853210997e42
66,1,0,0,0,Shahedshahr,2970000000,99000,0,6600000,151515151515151e58
75,2,0,1,0,Golestan,6000000000,200000,1,3750000,266666666666666e44
63,2,1,1,1,Ostad Moein,16700000000,5566667,3,3150000,31746031746031703e58
77,2,1,1,1,Gholhak,62000000000,20666667,3,3850000,259740259740259e58
59,2,1,1,1,ShahreZiba,16000000000,5333333,3,2950000,33898305084745702e44
220,5,1,0,0,Andisheh,65000000000,21666667,1,4400000,22727272727272703e58
66,2,1,1,0,Southern Program Organization,20000000000,6666667,2,3300000,303030303030303e58
80,2,1,1,0,ShahreZiba,24500000000,8166667,2,4000000,250000
55,1,0,0,1,Northren Jamalzadeh,15400000000,5133333,1,5500000,181818181818181e44
63,2,0,1,0,Andisheh,4100000000,1366667,1,3150000,31746031746031703e58
92,2,1,1,1,Punak,40000000000,13333333,3,4600000,21739130434782603e58
88,2,1,1,1,Shahrake Gharb,52500000000,1750000,3,4400000,22727272727272703e58
98,2,1,1,1,Pardis,7700000000,2566667,3,4900000,20408163265306102e44
